,Joke,label
10797,EU to call for emergency humanitarian aid to Greece:  ,0
10798,"U.S. student confesses to ""severe crimes"" in North Korea. More:  ",0
10799,Billionaire Mikhelson becomes Russia's richest man: Forbes ,0
10800,Prominent Saudi cleric injured in Philippines shooting ,0
10801,German court starts hearings in bid to ban far-right NPD party ,0
10802,Elections gains unlikely to shift Iran power balance fast ,0
10803,"Guatemala police says to extradite former soccer chief Brayan Jimenez implicated in FIFA corruption scandal, to U.S.",0
10804,"In latest cache of declassified documents, bin Laden fears tracking chip in wife's tooth:  ",0
10805,Israel says Syrian government used chemical weapons during truce ,0
10806,South Africa's Zuma defeats no-confidence vote over economy ,0
10807,Iraqi forces try to cut Islamic State supply lines in western desert ,0
10808,Next round of Syria peace talks to begin on March 9: U.N. -  ,0
10809,Nobel Peace Prize shatters record for nominees for 2016 ,0
10810,New bin Laden documents reveal al Qaeda's worries:  ,0
10811,European rights body says worried by hate speech in Georgia ,0
10812,Austria plans ad campaign to deter Afghans from seeking asylum ,0
10813,New bin Laden documents reveal strains of managing al Qaeda's external networks:  ,0
10814,"In newly declassified letter, bin Laden asks his father for forgiveness:  ",0
10815,"U.N. may delay Syria talks, says U.S., Russia must guarantee truce ",0
10816,"U.S.'s Kerry says two local employees, soldiers, killed in Pakistan blast ",0
10817,No serious safety breaches at Russian coal mine where 36 died: agencies ,0
10818,Northern Ireland murder case over 1998 Omagh bombing collapses ,0
10819,"U.N. council to vote on North Korea sanctions text agreed by U.S., China ",0
10820,"Documents show Bin Laden's wishes for $29 million of his funds, possessions after his death:  ",0
10821,Infantino begins search for non-European chief exec:  ,0
10822,Argentina's Macri faces first test in Congress with creditors deal ,0
10823,"Hong Kong bookseller denies kidnapped by China, says to renounce UK citizenship:  ",0
10824,"New bin Laden documents show a suspicious, pressured al Qaeda:  ",0
10825,"Anti-torture committee warns Greece on over-crowded prisons, police violence ",0
10826,Turkey closes media outlets seized from Gulen-linked owner ,0
10827,Tunisia backs plan to host German troops to train Libyan army ,0
10828,Cameron's morning after: how Brexit divorce gets messy ,0
10829,Afghan troops pull out of more posts in volatile south ,0
10830,"Assad backs Syria truce, accuses opposition of violations ",0
10831,Turkey's top judge defends court independence after Erdogan criticism ,0
10832,"Slovakia's Fico set for election win, reinforcing central Europe's EU dissenters ",0
10833,"China to lay off 5-6 million workers, earmarks at least $23 bln -  ",0
10834,"Some EU migrants can be told where to live, top court rules ",0
10835,Spain's Socialist leader gears up for unlikely leadership bid ,0
10836,Central African constitutional court confirms Touadera elected president ,0
10837,Indian forces kill eight Maoist rebels in gunbattle ,0
10838,"Mali rebel destroyed ancient Timbuktu shrines, ICC told ",0
10839,"U.N. chief, Lavrov uphold Syria agreement, call for talks ",0
10840,Basque militant separatist released from Spanish jail ,0
10841,Lavrov calls for new pact against chemical warfare by Islamic State ,0
10842,Europe on cusp of self-induced humanitarian crisis: UNHCR ,0
10843,Bomb kills at least five Somali soldiers outside Mogadishu ,0
10844,Mexico says 11 pregnant women infected with Zika ,0
10845,Senior Iraqi army officer killed in Haditha attack ,0
10846,Oil traders beware: El Niño may distort U.S. shale output picture:  ,0
10847,Italian killed in Egypt was interrogated for days: forensics expert ,0
10848,"From Brussels-bashing to Brexit, ambivalent Boris bets against EU ",0
10849,Executed Pakistani praised as hero of Islam for supporting blasphemy law ,0
10850,More than $1 billion was transferred into Malaysia PM's accounts: WSJ  ,0
10851,Saudi says to work with oil producers to limit market volatility:  ,0
10852,UK to send troops to Tunisia to help stop ISIS crossing Libyan border:  ,0
10853,"OPEC watching Iran, Russia, unlikely to cut output in June  ",0
10854,Barclays to exit Africa as profit falls:  ,0
10855,Tunisian forces kill four militants in clashes: ministry ,0
10856,Zimbabwe's Mujuru launches new political party to challenge Mugabe ,0
10857,Oman bus crash kills 18 people: state news agency ,0
10858,Israeli troops kill Palestinian after soldiers attacked in West Bank ,0
10859,Zimbabwe court allows firm to return to diamond fields after government ban ,0
10860,Brazil's Petrobras corruption investigation targets Lula  ,0
10861,China party to punish former tycoon for microblog posts ,0
10862,"Afghan women, girls face invasive virginity tests, says rights report ",0
10863,Myanmar brings forward date for presidential nominations to March 10 ,0
10864,Cambodians admit to raping French tourists in Thailand: foreign ministry ,0
10865,U.N. Security Council to vote on new North Korea sanctions Tuesday: U.S.  ,0
10866,China court jails 24 over $1.5-bln financial fraud - Xinhua ,0
10867,"China's Xi says shares 'common destiny' with Vietnam, looks to repair ties ",0
10868,South Korea's Park says door not shut on dialogue with North ,0
10869,New Taiwan president's dilemma: to host or not to host the Dalai Lama?  ,0
10870,"Missing Hong Kong bookseller to give up British passport, denies being kidnapped ",0
10871,Top Vatican cardinal says pope backs him on stance over abuse issue  ,0
10872,China navy launches first self-propelled floating dock ,0
10873,Germany says credibility of Minsk peace deal for eastern Ukraine at stake ,0
10874,Jamaican military on streets as election winner's margin narrows ,0
10875,"Fog collectors net scarce water in Kenya, but face a cloudy future ",0
10876,Lebanon struggles to help Syrian refugees with mental health problems ,0
10877,"Bangladeshi women trafficked to war-torn Syria as sex slaves, maids ",0
10878,Greek PM Tsipras says lenders could return for review in first 10 days of March ,0
10879,Portugal nominates ex-refugee chief for U.N. secretary-general ,0
10880,Egypt PM says government will present program to parliament in March ,0
10881,"Trudeau, Canadian provinces set for tough climate change talks ",0
10882,Suicide attacks west of Baghdad kill eight: sources ,0
10883,Colombia's defense minister investigated over rebel visit ,0
10884,"Support for Merkel rises, but doubts over refugee policy remain ",0
10885,"Pakistan not to blame for Afghan troubles, official says on U.S. visit ",0
10886,North Korea says U.S. student confessed to stealing item with propaganda slogan:  ,0
10887,Ireland's No.2 party calls for reform of parliament before coalition talks ,0
10888,The letters sent to China by major powers over concerns on new or planned laws.  ,0
10889,Suicide bombing kills 27 at Shi'ite funeral in east Iraq. More here:  ,0
10890,Britain's Cameron hits back at EU referendum foes with 'Project Fact' ,0
10891,Syrian opposition says attacks by government forces are wrecking the truce deal:  ,0
10892,Kuwaiti minister hints driver who killed policeman may be a militant ,0
10893,Major powers team up to tell China of concerns over new laws ,0
10894,In pictures: Violence breaks out as Calais migrant shanty is town dismantled:  ,0
10895,Ex-Nigerian minister denies $3 million fraud charges over deadly recruitment stampede ,0
10896,U.S. expects to give Iraq more support for Mosul fight: U.S. defense chief ,0
10897,Ex-teacher faces Timbuktu monument destruction charges at ICC ,0
10898,Mexico reports fresh theft of radioactive material ,0
10899,UK regulators say won't apply EU bonus cap to all banks:  ,0
10900,Police fire tear gas at supporters of Liberian anti-government activist ,0
10901,Swiss may decide their own limits on migrants from EU without Brussels: foreign minister ,0
10902,"Suicide bomber kills four in Yemen's Aden city: security source, residents ",0
10903,Brazil justice minister to resign: presidency source ,0
10904,U.S. warns citizens to be ready to leave Iraq if Mosul dam collapses ,0
10905,Turkish military hits Islamic State positions inside Syria: broadcaster NTV ,0
10906,John Kerry and Sartaj Aziz at the U.S. Pakistan Strategic Dialogue meeting. Watch:  ,0
10907,Suicide bombing northeast of Baghdad kills 14 people: sources ,0
10908,Bolivian president's woes deepen as ex-girlfriend is held ,0
10909,Cameron's EU deal may disappoint wavering British voters - Sturgeon:  ,0
10910,South African police says there is 'no case' against finance minister Gordhan ,0
10911,"U.S. leads 24 strikes against Islamic State in Iraq, Syria ",0
10912,Denmark PM names two new ministers after avoiding snap vote ,0
10913,Syrian opposition says government wrecking truce deal ,0
10914,At least 12 killed in eastern Congo by suspected Ugandan rebels ,0
10915,"Irish rivals drag out stalemate, say both trying to form government ",0
10916,Britain's EU deal - hollow or substantial? ,0
10917,Varoufakis advises the UK Labour Party on EU matters:  ,0
10918,Crises give Eritrea routes for closer global engagement ,0
10919,Barclays Africa plays down impact of possible parent company exit: ,0
10920,Macedonia police fire teargas on migrants at Greek border:  ,0
10921,"As sea levels rise, economic damage piles up even faster - study -  ",0
10922,France begins clearing part of Calais migrant camp ,0
10923,Pakistan praises Oscar for film denouncing 'honor killings' ,0
10924,Israeli military braces for battle over beards ,0
10925,China cuts reserve requirement ratio for fifth time since February 2015:  ,0
10926,Woman arrested in Moscow for murder after brandishing child's severed head ,0
10927,Myanmar parliament to change presidential elections date: document ,0
10928,Former Tepco execs indicted over Fukushima nuclear disaster:  ,0
10929,"Syria ceasefire task force to meet, France wants answers on violations ",0
10930,Orban says Hungary faces 'serious challenge' in euro decision ,0
10931,"Iran reformists cheer election gains, hardliners play down shift ",0
10932,NATO chief says concerned about Russian military build-up in Syria ,0
10933,"Mahathir quits Malaysia's ruling UMNO party, protesting corruption ",0
10934,Dutch find 10 Syrian war crime suspects among thousand of migrants ,0
10935,Indonesia hopes village spending will counter radicalism ,0
